"rep","n","method","R2","RMSE"
74,500,"enet",0.417518867645114,3.42989351559915
74,1000,"enet",0.656555718569348,2.72083005305352
75,10,"enet",-0.47483321093331,6.03952598559639
75,20,"enet",-0.293782593248511,2.07227521160546
75,50,"enet",0.0606462911307458,5.37631965859121
75,100,"enet",-0.179780163997957,3.84700270202254
75,250,"enet",0.22234067934592,4.77065287557348
75,500,"enet",0.412335427757098,3.68955240477292
75,1000,"enet",0.572915252966888,3.10453778961891
76,10,"enet",-11.7627952622175,2.34257814735554
76,20,"enet",0.393072107135822,3.14470211751039
76,50,"enet",0.0139721475757186,6.82470791675396
76,100,"enet",-0.119983105566449,4.78869993376625
76,250,"enet",0.349603284093155,4.2638356170623
76,500,"enet",0.341869724358541,3.55047349718578
76,1000,"enet",0.550680821528857,2.84905640234903
77,10,"enet",-69.9629733749685,8.08176799426582
77,20,"enet",-5.85997956762755,3.38051810496929
77,50,"enet",-0.227416340796941,6.42586397948538
77,100,"enet",-0.0725946440401632,4.09997628573901
77,250,"enet",0.150520180079985,4.79491736000489
77,500,"enet",0.290662141874317,3.97442425684278
77,1000,"enet",0.563018684798205,2.82060009085937
78,10,"enet",-1.63031644226121,2.69779190361506
78,20,"enet",-2.42169592797194,3.20684630903305
78,50,"enet",0.326732382736826,2.8306898522381
78,100,"enet",0.0622810969326499,3.32526501622835
78,250,"enet",0.236191198622113,3.71712682068113
78,500,"enet",0.306098561582839,3.45441411140697
78,1000,"enet",0.606743281836931,2.57768846153319
79,10,"enet",-75.3733107825112,2.74501286591263
79,20,"enet",-0.814891530221506,2.17712748849775
79,50,"enet",0.162093560139922,3.89457488241259
79,100,"enet",0.0797545871119125,4.37089621899704
79,250,"enet",0.118552806266743,3.78698818525466
79,500,"enet",0.411080405973848,3.62447389714454
79,1000,"enet",0.602063561443587,2.66279387653868
80,10,"enet",0.344326608489128,3.54683794050914
80,20,"enet",-4.51610250485876,6.60018711620102
80,50,"enet",-0.43542532922788,4.08836850276918
80,100,"enet",-0.0611349298451129,4.26828179978552
80,250,"enet",0.171496862631507,3.91919371593062
80,500,"enet",0.344173891537934,3.13574172273349
80,1000,"enet",0.489806455439805,2.86411930925171
